	chr14:74943713-74943862	chr14:74943863-74944012	chr14:74944013-74944072	chr14:74944073-74944162	chr14:74944163-74944312	chr14:74944313-74944462	chr14:74944463-74944592	chr14:74944593-74944612	chr14:74944613-74944762	chr14:74944763-74944912	chr14:74944913-74944952	chr14:74944953-74945062	chr14:74945063-74945212	chr14:74945213-74945362	chr14:74945363-74945512	chr14:74945513-74945662	chr14:74945663-74945812	chr14:74945813-74945962	chr14:74945963-74946112	chr14:74946113-74946262	chr14:74946263-74946332	chr14:74946333-74946412	chr14:74946413-74946492	chr14:74946493-74946562	chr14:74946563-74946712	chr14:74946713-74946862	chr14:74946863-74947012	chr14:74947013-74947162	chr14:74947163-74947312	chr14:74947313-74947462	chr14:74947463-74947612	chr14:74947613-74947762	chr14:74947763-74947912	chr14:74947913-74948062	chr14:74948063-74948212	chr14:74948213-74948362	chr14:74948363-74948512	chr14:74948513-74948662	chr14:74948663-74948775	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.769133	0	0	0.118711	0.640955	1.5972	0.710286	0.755546	0.478746	0.671426	0.0572355	0	0.386611	1.45222	1.18519	0.867261	1.76754	0.882871	1.04457	1.34209	0.837682	2.9481	3.82638	1.09564	3.33816	2.54581	1.6709	1.48018	1.73277	1.53263	1.35681	1.50073	1.44293	1.43192	0.386931	0.214076	0.31112	0.425467	0.835073	0.461739
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0.722812	0.64009	0.287149	0.488426	0.741414	0.614915	1.84062	3.59946	2.58363	0.482528	0.26279	0.372591	0.952892	1.43627	1.48484	3.22111	1.81634	0.415125	2.66235	2.03674	2.48613	1.96357	1.30509	1.92225	1.7834	1.66422	1.0597	3.05121	2.92376	3.39156	5.1169	4.8157	3.45406	4.9744	3.92524	4.51724	7.18649	6.52712	3.61168	0.599833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0.403462	1.51023	0.237501	0	0	0	0	0	0	0	0	0	0.785921	0.203163	0	0	0	0	0	0	0	0.344085	0.710254	0.744677	0	0.498175	0.331477	0.695451	0.545839	0.315438	0.170408	0.590834	0	0.538996	1.38309	0.364263	0.729215	0.529949	0	0.401214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	1.44448	1.57488	0.38851	0	0	0	0.133382	0.303982	0.775611	0.453298	0.014668	0.293275	0.354479	0.495266	0.844295	0.38407	0.998976	1.67126	2.22531	3.63364	4.04345	4.11754	3.59399	2.27901	2.74308	1.39972	0.832394	0.192479	0.175828	0.377672	0.601869	1.42698	0.635954	0.503229	0.167773	0.232023	0.0157313	0	0.292839	0.543379
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.202446	0.354627	0.592703	0.301994	0.5491	0.975204	0.59412	0.56932	0.643087	0.464624	0.39369	0.417415	1.02972	0.960156	0.813436	0.685688	0.270238	1.12674	1.95701	3.03352	3.85467	4.92173	4.15231	3.63428	4.83302	3.52243	2.54317	1.02013	1.13372	1.26475	1.63129	1.54582	2.33528	3.16631	3.59518	2.69543	1.63738	1.73567	2.18969	0.522794
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aeed1346-11ea-42a3-9799-b44bd957c243.fc.signal	0.843718	0.402007	0	0	0	0	0	0	0	0	0	0	0.286174	2.04578	1.07943	0.299077	0.332754	0.369297	0.550922	0.789347	2.29577	3.79926	3.18787	1.76104	0.32244	0.758378	0.845123	0.662652	1.28882	0.78925	0.519042	0.735318	0.831013	0.475831	0.845123	0.14309	0.971306	0.395609	0.0344708	0.734375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	0	0	0	0	0	0.699182	0.0839385	0.856805	0.688582	0.585155	0.216082	0.234609	0.569054	0.5478	0.973294	0.575002	0.97912	0.436169	0.7751	0.870604	0.608289	0.184513	0.010243	0	0.19607	1.08679	0.494291	0.649204	1.12604	0.357514	0.359059	0.425288	1.20825	0.634509	0.394731	0.830079	1.09707	0.933931	1.03033	0.447619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.727264aa-cb25-4bb6-be50-7f5732e7e88a.fc.signal	0.329969	0.570174	0.648729	0.391394	0.186696	0.754994	0.937531	0.590022	0.474443	0.626758	0.735323	0.552396	0.295429	0.773464	0.57737	0.419272	0.361176	0.73453	0.513919	0.681659	1.1417	1.63717	1.18266	1.0196	1.35979	1.91229	0.940516	0.631625	0.586791	0.809426	0.830638	0.737075	0.638773	0.960556	1.26236	0.77292	0.289151	0.10961	0.159474	0.130081
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.050c9613-31d2-4cab-9d90-4397cf218171.fc.signal	1.40236	1.10478	1.46777	1.03394	0.137801	0.277034	0.291167	0.403087	0.531052	0.610978	0.489522	0.450709	0.380615	0.483985	0.977605	1.23181	1.88983	0.883168	1.21348	0.567159	0.772058	0.557432	0.571184	0.827021	1.84517	2.19425	1.6462	1.52368	2.9719	2.46697	3.35599	2.22925	0.823983	2.30409	1.23205	2.01149	2.46696	0.542926	1.23216	0.564298
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0	0.020042	0.159117	0.233032	0.381676	0.560592	0.802215	0.795013	0.71169	0.633986	0.543734	0.52576	0.473547	0.779443	0.737527	0.454774	0.366207	0.202797	0.520764	0.704881	0.4479	0.427847	0.806728	0.88457	0.826593	0.345696	0.513723	0.835163	0.590799	0.408123	0.437303	0.446875	0.541853	0.515974	0.574935	0.551704	0.442342	0.397472	0.412436	0.470776
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0.155887	0	0	0	0.0196897	0.299081	0.0719194	0	0	0	0	0	0.0216256	0.314767	0.235669	0.222102	0.138038	0.395337	0.647585	0.324081	0.321214	0.801443	0.686536	0.637155	2.4931	1.04814	0.385738	0.38418	0.190856	0.148149	0.116442	0.420503	0.478001	0.24281	0.584444	0.45913	0.241699	0.431554	0.528285	0.456991
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.a99a5a16-aeda-4bbd-b32c-e69190f2f046.fc.signal	0	0	0	0	0	0.517931	0.151503	0	0	0	0	0.452697	0.408096	0	0.104034	0.598383	0.612213	0.332657	0.456264	0.211461	0.996872	1.07052	0.826516	0.49948	0.171265	0.522282	0.21358	0	0.0930541	0.63853	0.559124	0.835234	0.651274	0.135351	0	0.305701	1.54237	0.93561	1.36808	0.594349
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.53f657c9-ccc3-46a9-8812-1aa30d387b18.fc.signal	0	0	0	0.285325	0.699181	0.607629	0.159555	0	0	0	0	0	0	0.258355	0.278393	0.294392	0.379189	0.912315	0.123997	0.545587	0.428978	0.356194	0.303046	0.358817	0.0591975	0.284208	0.944957	0.280053	0.11204	1.28985	0.633787	0.44799	0.371189	0.709618	0.320729	0.506027	0.302391	0.710379	0.382289	0.582181
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.e5b6a748-5a0b-4664-9385-4b3edaab31e2.fc.signal	1.03355	0	0	0.0828843	0.512447	0.086488	0.431612	1.62167	1.74275	0.585962	0	0.0884536	0.436768	0.4692	1.16368	0.878513	0.890924	0.360553	0.3139	0.590916	0.518903	1.83431	1.76567	1.10274	3.04225	2.16439	1.79681	2.40656	3.03699	1.91854	1.0341	1.44221	0.834618	1.73037	1.41018	1.16884	0.881597	0.747913	1.30647	0.490468
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.4b84d196-177c-48b4-a7a5-bffad11f4762.fc.signal	0.114065	0.154441	0	0	0	0.188144	0.348722	0.29936	0.2138	0.025656	0	0	0	0	0.172496	0.4277	0.32502	0.456338	0.335903	0.148241	0.668408	0.873983	0.637265	0.589987	0.373245	0.480539	0.372001	0.248101	0.295113	0.721319	0.654328	0.233359	0.164341	0.212469	0.0209984	0	0	0	0.152245	0.424419
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.af2fffce-696b-421a-8732-73b351c68c67.fc.signal	0.033395	0	0	0.314312	0.061113	1.33506	0.199953	0.651026	0.587098	0	0	0	0.517413	1.23885	1.58898	0.578923	1.29998	0.639986	0.96079	1.61557	1.29301	0.982519	0.890925	0.0718249	0.269654	0.803917	0.848102	1.08323	1.08096	0.344366	0.493564	0.940861	2.33445	0.827204	0.780441	1.40577	1.36528	0.593275	2.16344	0.875182
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.d0662727-3cb8-42a6-9eb8-875cfded9c1e.fc.signal	0.357192	0.380614	0	0.224465	0.69486	0.470399	0.729693	0.87833	0.448928	0.140985	0.29278	0.204946	0.251791	0.19909	0.113208	0.419997	0.600723	0.697163	2.13294	1.06182	1.89681	12.4984	13.4104	3.57094	4.98869	3.17662	2.01947	0.651862	0.400397	0.320976	0.373792	0.326928	0.025723	0.483099	0.0768301	0.26416	0.521145	0.848447	1.15779	0.445363
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.793fc11e-e9ef-4476-a0d2-85f945a7ed27.fc.signal	0	0	0	0	0	0.106148	0.263764	0.261519	0.121573	0.152988	0.257401	0.333854	0.328807	0.152147	0	0.113056	0.242238	0.0842428	0.00914567	0.14807	0.15265	0.177899	0.218558	0.484261	0.579743	0.478178	0.204624	0.126783	0.231401	0.0730657	0.126552	0.380185	0.379334	0.310221	0.575965	0.730622	0.342771	0.0263982	0	0.43349
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.47bafce5-cf92-4589-82d6-1f8a597d67d2.fc.signal	0	0	0	0	0.0600863	0.149485	0.092441	0.147172	0.164178	0.0644562	0.0164985	0.0902266	0.126244	0.0907209	0.38022	0.426815	0.411816	0.489892	0.865419	0.815426	1.10851	1.41733	1.1766	0.759698	0.49486	0.26911	0.182192	0.122285	0.281761	0.158503	0.206105	0.0220165	0.0817583	0.251672	0.157808	0.149778	0.0307141	0.0730193	0.0905433	0.28853
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.e3d2eec5-07d0-478e-b8e6-55da7b174fe0.fc.signal	0.742969	0.0550887	0	0	0	0	0.223607	0.50116	0.157447	0.0202128	0.5068	0.365856	0.0816565	0.494184	0.257286	0.394944	1.36712	0.543956	0.486462	0.624749	1.07058	0.618668	0.452737	0.595446	0.359363	0.258368	0.0889799	0.303229	0.236334	0.39059	0.133088	0.602873	0.321863	0.306744	0.173238	0.536001	0.208055	0.550779	0.252102	0.951389
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.29b88f8a-5864-41d5-9d2e-8cf436621ef7.fc.signal	0	0.0314026	0.116857	0.161322	0.114281	0.0016328	0	0	0	0.0713889	0.205618	0.278233	0.241355	0.479873	0.724894	0.442259	0.124901	0.157126	0.431948	0.820376	0.973073	0.98111	1.01894	1.16441	1.24183	0.974602	0.684062	0.651167	0.460373	0.503804	0.453695	0.929779	1.04343	0.666179	0.988233	1.66113	1.79469	1.26103	0.880496	0.552101
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.c621361d-dad0-4fef-8483-b87bec22a86a.fc.signal	0.00567793	0.0655659	0.145112	0.141942	0.0814069	0.0743614	0.136973	0.096359	0.153892	0.178497	0.114531	0.0795987	0.269883	0.489962	0.515237	0.330582	0.0847811	0.0558193	0.331434	1.00368	1.46672	1.49769	1.24318	0.854337	0.422805	0.201808	0.188565	0.119622	0.102139	0.203394	0.170504	0.194308	0.162525	0.108997	0.105886	0.326623	0.335645	0.124883	0.106274	0.471098
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.3324a0e7-9091-4952-b04e-d0a7fa0902ef.fc.signal	0	0	0.0633382	0.169564	0.18639	0.0350701	0	0	0	0.0713108	0.191901	0.19188	0.243465	0.250867	0.458008	0.540259	0.212296	0.031495	0.173026	0.462849	0.539628	0.665231	0.565843	0.484854	0.276268	0.287238	0.321195	0.21561	0.442812	0.739365	0.646246	0.176632	0	0.0307959	0.128821	0.230639	0.242376	0.0866114	0	0.409308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.7b47d1c2-54cf-477b-9e3d-3dc271ede832.fc.signal	0	0	0	0	0.236406	0.599524	0.193353	0.71603	1.50957	1.3607	0.640394	0.251836	0.46554	0.848238	1.51236	1.72446	0.74468	0.438992	0.32991	0.710508	0.193701	0.217875	0.911528	1.16978	0.786188	1.77426	1.36362	0.962252	1.27413	1.05373	0.0141512	0.0471707	0.938303	2.50015	1.58283	1.34584	0.354882	1.10644	1.35545	0.448077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.5ec97f16-e54d-4318-8ca6-fd123c69fcf5.fc.signal	0.568586	1.14358	0.501769	0.338433	0.157939	0.621905	0.644253	0.972038	1.56062	0.990381	0	0	0.415143	2.1433	0.43095	0.157939	0.547097	1.10859	0.568975	0.737808	0.391627	0.812266	1.65822	1.22312	2.57336	1.76287	0.552792	0.365491	1.8296	1.22054	0.588812	0.799642	1.41497	1.61885	0.807748	0.692684	0.988231	0.437718	0.478466	0.521981
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.b0b3e62c-a424-40a0-81dc-b67047b2608e.fc.signal	2.12825	1.07032	0.743845	0.299641	1.00579	0.333506	0.119471	0.588127	1.02579	0.709218	0.209237	0.419832	0.750012	0.332702	0.609517	0.710766	1.23977	0.161168	0.714905	0.747981	0.65658	1.10528	1.22526	1.10692	0.832673	0.566127	1.23491	1.9375	1.81034	1.43146	0.740787	0.963602	0.580608	0.590902	0.134325	0.281049	0.0797578	0.671711	0.952439	0.430435
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.9a67dbab-2305-42d6-a0ec-7cb7b956e3e2.fc.signal	0.983607	1.04207	0.550098	0.145311	0.249104	0.797124	0.438857	0.62275	0.540146	0.39893	0.31138	0.602938	0.946581	0.846942	1.1853	0.714456	1.60096	0.380483	1.17306	1.55753	1.25504	3.37608	3.87731	1.30302	2.92456	2.90397	1.7025	0.647806	0.647258	0.342789	0.32479	0.879537	0.327596	0.0900729	0.0883414	0.149773	0.35421	0.118324	0.331022	0.563528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.280608e3-f2db-495d-8512-5761688a7d39.fc.signal	0	0	0	0	0	0.0851533	0.323188	0.231599	0.0662869	0	0	0	0	0.264223	0.536895	0.450612	0.784414	0.185523	0	0.0855247	0.170786	0.448545	0.350132	0	0.582434	0.454459	0.614833	0.424012	0.209261	0.02204	0	0.308742	1.019	0.0946694	0.253277	0.314898	0.105751	0.0513697	0.585058	0.375921
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.f60db18a-9bf4-4a85-95cc-68f3cffdac0c.fc.signal	0	0	0	0	0	0	0.110974	8.41566	5.73562	3.25183	6.99259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384709	7.6302	0	0	0	0	0	0.219355
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.02700347-df20-47c4-9f0c-4c735f739be2.fc.signal	1.8717	2.19421	1.5469	0.5705	0.458605	0.739417	0.358901	0.997943	2.88799	2.83275	1.11905	0.652263	2.88977	3.82888	3.09382	3.78283	2.6492	1.79146	1.54474	1.52501	2.5343	5.99841	5.67339	3.12205	6.35661	4.89307	5.09932	2.29687	2.66375	2.94245	3.44709	2.67748	2.67481	4.5724	5.91155	5.1849	2.79983	1.6967	3.60797	0.48865
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.34f373d0-ec85-43e8-be9c-456d096f409b.fc.signal	0	0	0	0	0	0	0	0.089014	0.970438	0.560883	0	0.570579	1.12469	0.97337	0.569786	0	0	0.499352	0.922057	1.11491	1.31625	2.01407	3.25347	1.06294	3.67535	1.57278	0.885849	1.5158	0.426509	0.577975	1.18272	1.58529	0.672413	0.699864	0.590865	1.68367	1.54311	0.74487	0.780013	0.334711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.221dc4c8-df92-4d92-a47c-49ab8394aec7.fc.signal	1.08674	0.656986	0.997308	0.61405	0.104501	0.210345	0.1479	0.211668	0.607905	0.154811	0	0.140711	0.793189	0.704582	0.388989	0.325619	0.0726111	0.336582	0.0860608	0.214522	0.473359	0.545661	0.481679	0.826188	1.02485	0.619069	0.605864	0.229938	0.56917	0.355107	0.440964	0.459735	0.354775	0.313152	0.395084	0.301629	0.443449	0.376515	0.22666	0
