	chr15:44752400-44752549	chr15:44752550-44752699	chr15:44752700-44752849	chr15:44752850-44752999	chr15:44753000-44753149	chr15:44753150-44753299	chr15:44753300-44753449	chr15:44753450-44753599	chr15:44753600-44753749	chr15:44753750-44753899	chr15:44753900-44754049	chr15:44754050-44754199	chr15:44754200-44754349	chr15:44754350-44754499	chr15:44754500-44754649	chr15:44754650-44754799	chr15:44754800-44754949	chr15:44754950-44755099	chr15:44755100-44755249	chr15:44755250-44755399	chr15:44755400-44755549	chr15:44755550-44755699	chr15:44755700-44755849	chr15:44755850-44755999	chr15:44756000-44756149	chr15:44756150-44756299	chr15:44756300-44756449	chr15:44756450-44756599	chr15:44756600-44756749	chr15:44756750-44756899	chr15:44756900-44757049	chr15:44757050-44757199	chr15:44757200-44757349	chr15:44757350-44757499	chr15:44757500-44757649	chr15:44757650-44757799	chr15:44757800-44757876	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.301967	0	0.595629	0.0771099	0	0	0	0	0	0.446138	0.360228	0.220232	0.136949	0.888915	0.344869	1.10685	1.29222	0.236374	0.588357	1.03092	0.533321	0.738549	1.06004	0.14245	0	0.124284	0.660731	0.444279	0.0989309	0.246653	0.543174	0.34905	0.57232	0.334693	0.207778	0.116783	0.459328	0.689394
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0	0	0.523774	0.323663	0.0807099	0.272429	0	0	0.579659	0.380593	0	0	0	0.178428	0.338222	0.253931	0.250357	0.211197	0.617996	0.11247	0	0.353597	0.267807	0	0	0.662926	0.224191	0	0	0.218952	0.700522	0.68835	0	0.147785	0.252218	0	0	0.589286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.45465	0.0187833	0	0.694266	1.63097	1.17482	1.31918	0.400705	0.280871	0.306641	0	0.501854	1.1419	1.29369	1.97517	1.0523	1.07195	0.0601056	0.167817	1.13821	0.210423	0.544976	0.484353	1.35844	1.02025	0	1.01537	1.24147	0.332587	0.572881	0.00751333	0	0	0.584207	0.627353	0.343371	0	0.507614
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	1.41753	1.18815	0.0386949	0	0.229591	0.273289	0.458412	0.160792	0	0	0	0	0.0417128	0.388745	0.316277	0.3281	0.99283	0.892141	0.26249	0.492814	0.714082	0.632659	0.0336095	0.216891	0.0607973	0.201249	0.23921	0.230854	0.0610155	0.15693	0.707501	0.285054	0.374571	0.236095	0.511408	0.497385	0.130052	0.843284
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.106154	0.396983	0.603198	0.180728	0.416197	0.238666	0.448795	0.839888	0.376987	0.131193	0.328858	0.235632	0.767711	0.494762	0.526608	0.470193	0.276846	0.981423	0.332486	0.34783	0.0999232	0.075873	0.436404	0.374248	0.0414502	0	0	0.0029536	0.357819	0.384283	0.60217	1.12965	0.592032	0.312416	0.286643	0.691	0.838684	0.613208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.10de6d23-02d2-4d71-9c7c-c7a23a9dea76.fc.signal	0.0239551	0	0	1.35673	1.2404	0.707901	0.0860438	0	1.29501	1.37005	0.577807	0	0.056525	1.86036	0.594711	0	0	0.265327	1.17336	1.20528	0.831169	0.55112	0.968727	0.122755	0.937949	1.2779	0.415219	1.19836	1.45307	0.389181	1.14687	1.12037	1.02762	0.684748	0.673926	0.0165807	0	0.659794
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.590908	0.472941	0.154614	0.279677	0.025435	0	0.154608	0.422067	0.277644	0	0.145988	0.233933	0.0376438	0	0	0.149923	0.110188	0	0	0.0175827	0.0964823	0.0898146	0.137289	0.258007	0.423133	0.832156	0.383112	0.142294	0.313838	0.14537	0.273182	0.273379	0.126689	0.0433572	0.216539	0.395158	0.238266	0.348214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0.623735	0.470178	0.219771	0.674818	0.458559	0.327668	0.843409	1.16382	1.01768	1.67414	1.18506	0.339422	0.60825	0.517835	0.777486	0.632591	0.280344	1.65075	0.569006	0.335908	0	0	0.271247	0.715105	0.694112	1.24459	0.17165	1.04663	1.26034	0.945254	1.00899	0.431974	0.100257	0.294623	0.612618	0.498798	0.346931	0.54878
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	1.34872	0.192673	0.286225	0.817107	1.00189	0	0	0.390837	1.76358	0	0	0	0	0	0	0	0	2.02581	1.05693	0	0	0	0.418329	0.352277	0.722089	0.535088	0.0925016	0	0	0	0.673657	0.679382	0	0.18609	1.62084	0.448779	1.14141	0.552174
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.285e51c7-b00d-4bd1-94fb-890aaf69f0f5.fc.signal	0	0	0	0	0	0	0	0	0	0.268665	1.65624	0.789348	0.404364	1.60361	0.706265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.695652
