	chr4:108079086-108079235	chr4:108079236-108079385	chr4:108079386-108079535	chr4:108079536-108079685	chr4:108079686-108079835	chr4:108079836-108079985	chr4:108079986-108080135	chr4:108080136-108080285	chr4:108080286-108080435	chr4:108080436-108080585	chr4:108080586-108080735	chr4:108080736-108080885	chr4:108080886-108080965	chr4:108080966-108081035	chr4:108081036-108081185	chr4:108081186-108081335	chr4:108081336-108081485	chr4:108081486-108081635	chr4:108081636-108081785	chr4:108081786-108081935	chr4:108081936-108082085	chr4:108082086-108082235	chr4:108082236-108082385	chr4:108082386-108082535	chr4:108082536-108082685	chr4:108082686-108082835	chr4:108082836-108082985	chr4:108082986-108083135	chr4:108083136-108083285	chr4:108083286-108083435	chr4:108083436-108083585	chr4:108083586-108083735	chr4:108083736-108083885	chr4:108083886-108084035	chr4:108084036-108084169	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	0.73165	0.285425	1.3939	1.08983	0.60524	0.505136	0.745459	1.46276	0.634234	0.718614	0.805549	1.65681	1.94711	4.21617	5.01786	4.02037	1.88623	2.65381	2.11839	1.28668	1.39375	0.708687	1.01127	1.04803	0.369168	0.0519876	0.311786	0.664914	0.501452	0.871029	1.36539	0.820966	0.158811	1.1771	2.17538	0.30031
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.733243	1.02634	0.370608	1.00838	0.166095	0.793372	0.790777	0.112762	0.392756	0.400775	0.187061	0	0.303475	0.502934	0.438351	0.611353	0.340705	0.268394	0.123372	0	0	0.216075	0.46898	0.437654	0.254891	0.37138	0.247365	0	0	0	0.105526	1.03151	0.86702	0.0218747	0.694056	0.268657
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0.549012	0.322175	0.741911	0.425782	0	0.0209973	0.723805	0.30173	0.326364	0.189949	0.199449	0.109183	0.296558	0.553148	0.404239	0	0.135781	1.14337	0.419917	0	0.30678	1.17169	0.233237	0.0513904	0.401148	0.200384	0.243631	0.300555	0.930955	0.959146	0.252529	0.203218	0.366471	0.528384	0.500363	0.269773
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	1.40904	0.651906	0.440912	3.01304	0.991016	0.972815	2.60879	2.43419	1.19215	2.47028	1.36913	1.14975	1.55327	0.473615	0.522351	5.11144	1.54616	1.64548	3.00438	2.2699	1.65595	1.49909	1.23488	0.805428	1.68492	0.416451	0.350922	1.11093	0.893694	1.33289	0.994715	0.601321	1.57589	1.61694	0.528966	0.438169
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0	0	0	0	0.0248632	0.594764	0.629969	0.845479	0.766745	0.453818	0	0	0	0	0	0	0	0	0.549137	0.986424	0.122246	0.387528	0.441409	0	0	0	0	0	0	0	0	0.246043	0.669364	0.449583	0.308007	0.234818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.10de6d23-02d2-4d71-9c7c-c7a23a9dea76.fc.signal	0.633125	1.02183	1.32248	0.525409	0.48671	0.556076	0.167287	0.517033	0.0722691	0	0	1.03932	1.89287	2.67745	1.48069	2.33563	5.08136	2.57709	1.04441	0	0.551128	0.663629	0.143252	0.544915	0	0.567046	0.197525	0.439063	0.29504	1.25945	0.961505	0.199045	0	0	0	0.351773
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.727264aa-cb25-4bb6-be50-7f5732e7e88a.fc.signal	0.629355	0.634052	0.655421	0.873969	0.873932	0.579872	1.16109	0.979576	0.926144	0.306176	0.500877	0.450248	0.680401	0.95635	1.55545	1.55251	1.02525	0.479881	1.00454	1.4517	0.926369	0.420018	0.477537	0.475462	0.193139	0.275662	0.52959	0.298127	0.351932	0.645589	0.513084	0.319279	0.226883	0.642853	1.12309	0.187135
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.116934	0	0	0.00871107	0.0938147	0.0456206	0.0998591	0.0268976	0	0	0	0	0	0	0.148148	0.35607	0.174398	0.316677	0.082251	0	0	0	0.217983	0.613999	0.598603	0.184106	0.312668	0.375966	0.493503	0.661387	0.0657586	0.118975	0.272868	0	0	0.508284
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0.723327	1.69218	2.51891	0.866761	0.00754273	0	0	0	0.258406	0.590628	0.969107	1.88468	1.83558	1.72103	0.878914	0.833751	1.30874	1.42405	1.48255	0.804086	0.0384667	0	0	0	0	0	0	0.0367943	0.623901	0.958413	0.35461	0	0.148865	0.50183	0.376359	0.518519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.285e51c7-b00d-4bd1-94fb-890aaf69f0f5.fc.signal	0.171728	0.445939	0.506876	0.232663	0	0	0	0	0	0	0	0.245209	0.521379	0.554305	0.390838	0.568756	0.526263	0.19086	0.359073	0.308635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.676918
