	chr4:48890272-48890421	chr4:48890422-48890571	chr4:48890572-48890721	chr4:48890722-48890871	chr4:48890872-48891021	chr4:48891022-48891171	chr4:48891172-48891321	chr4:48891322-48891471	chr4:48891472-48891621	chr4:48891622-48891771	chr4:48891772-48891921	chr4:48891922-48892071	chr4:48892072-48892221	chr4:48892222-48892371	chr4:48892372-48892521	chr4:48892522-48892671	chr4:48892672-48892821	chr4:48892822-48892971	chr4:48892972-48893121	chr4:48893122-48893271	chr4:48893272-48893421	chr4:48893422-48893571	chr4:48893572-48893721	chr4:48893722-48893871	chr4:48893872-48894021	chr4:48894022-48894171	chr4:48894172-48894321	chr4:48894322-48894471	chr4:48894472-48894621	chr4:48894622-48894771	chr4:48894772-48894921	chr4:48894922-48895071	chr4:48895072-48895221	chr4:48895222-48895371	chr4:48895372-48895389	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	0.81115	0.542986	0.538333	0.185612	0.36556	0.327016	0.428916	0.72917	0.803723	0.590782	0.68998	0.912262	0.770429	0.173289	0	0	0.250004	0.571029	0.79605	0.432718	0.174151	0.154816	0.00712427	0.219596	0.281351	0.158676	0	0.346613	0.259305	0.326609	0.518222	0.366096	0.204938	0.304544	0.38509	0.609195
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0	0	0.050876	0.663594	1.01315	0.96644	0.918147	0.122102	0	0.00287093	0.538781	0.562233	0.463334	0.0222009	0	0.284848	1.53116	0.424737	0	0	0	0	0.0229688	0.442331	0.0253814	0.105674	0.554605	0.190656	0.952669	0.188222	0	0	0.885026	0.592174	0.523951	0.646154
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0	0	0	0	0	0	0.140256	0.420567	0.0251958	0.216493	0.470787	0	0	0.182129	0.848791	0.31307	0	0	0.125979	0.970843	0.243984	0.0370941	0.390551	0.418544	0.727071	0.627456	0.30643	0	0.0962192	1.03092	0.247421	0	0	0.335948	0.41993	0.368421
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.902312	0	0.249062	0.515124	0.301318	0.443332	0.15853	0.878567	0.474371	0.642414	0.702176	0	0	0.100248	0.455347	0.367715	0.46426	0.90447	0.725064	1.40504	0.63982	0.319104	0.598833	0.227973	0.198604	0.979358	0.420583	0.195034	0	0.259743	0.248482	0	0.330848	0.380362	0.33158	0.74902
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0	0	0	0	0.381529	0.366062	0	0.131167	0.403276	0	0	0.40572	0.143387	0.164986	1.13538	0.149518	0	0	0	0	0.0749524	0.583607	0.332398	0	0	0	0	0	0.0670254	0.680566	0	0	0	0	0.639118
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.900726	0.071486	0	0	0	0.104456	0.640184	0.400322	0.471808	0	0.559733	1.02351	0.900185	0.545207	0.392311	0	0.041741	0.336498	0.352121	1.76371	1.0649	1.19288	0.664918	0.398045	0	0.926187	0.746461	0	0	0	0	0.296993	0.117959	0.398793	0.587846	0.628319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	4.58941	3.84134	2.65543	3.74957	1.77601	1.63321	2.74161	1.01352	1.34078	2.58885	1.2365	2.34476	2.41977	1.48993	2.4228	0.36879	0.972628	0.511917	1.886	0.391042	1.56432	2.37351	2.22053	1.95666	1.98482	0.368901	0.500606	0	0.330361	0.250563	0.50117	0.51719	0.62076	0.0717235	0.524463	0.451542
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.150534	0.304127	0.204481	0.277844	0.579128	1.02266	0.704625	0.162382	0.217242	0.155607	0.168119	0.41944	0.0808186	0.30654	0.826672	0.931124	0.446469	0.121586	0.226117	0.297023	0.0343452	0.274895	0.234325	0.229675	0.104002	0.387658	0.425587	0.0634656	0.243159	0.236708	0.135824	0.247325	0.539258	0.77337	0.383652	0.492183
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0.740908	0.539859	0.377385	0	0.00416547	0.305175	0.414894	0.36308	0.520048	0.597684	0.983023	0.909942	1.84932	0.504323	0.374415	0.752961	1.21447	1.18644	0.489445	0.0435293	0.247637	0.335854	0.749569	0.0942505	0.205289	0.345966	0.965152	0.966782	0.210922	0	0	0	0	0.419185	0.834574	0.542373
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	2.45245	3.98497	1.53592	0.967087	0.725151	0.96345	0.267369	0	0.573084	0.897317	0	0	0.971936	1.68453	0.781885	0.680228	1.07292	1.38335	0.0126213	0	0	0.146058	0.956579	0.00357707	0	0	0	0	0	0.665781	0.878756	0.963818	1.47322	0.126099	0	0.61781
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0.684339	0	0	0	0.47925	0.295397	0	0	0	0	0	0.414333	0.129098	0	0	0	0	0.732754	0.956108	0.0642292	0	0	0	0	0	0	0	0.706894	0.862706	0	0	0.443746	0.744257	0.479846	1.25992	0.517045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	0.234304	0.604826	0.391253	0.528235	0.912507	0.630068	0.110331	0.407693	0.93195	1.83301	2.30343	1.84274	0.679799	0.064538	1.67362	1.52733	0.0900559	0	0	0	0	0	0	0.104695	0.640963	0.348897	0	0	0	0.200191	0.367696	0.843563	0.628881	0.635576	1.12083	0.479118
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.eaaac0a3-b084-49f5-8ed4-a37c494e32ee.fc.signal	0.347653	0.249525	0.504003	0.139673	0	0	0.0941303	0.312067	0.317355	0.136359	0	0	0.0619586	0.133931	0.134344	0.0368826	0	0	0.0810637	0.235923	0.0893405	0	0	0	0.238998	0.66421	1.13022	0.798633	0.223391	0.533815	0.156293	0	0.0447267	0.154764	0.145322	0.39614
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.0445635	0	0.268953	0.0783224	0.013113	0.273462	0.285919	0.0578164	0	0	0.207865	0.737786	0.625295	0.214977	0.536808	0.525955	0.0089528	0.0360512	0.239012	0.320832	0.480641	0.187727	0.802591	0.338567	0	0	0.261763	0.60394	0.351274	0.420824	0.584601	0.339852	0.238722	0.332655	0.235365	0.632695
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aeed1346-11ea-42a3-9799-b44bd957c243.fc.signal	0.620537	1.7185	0.673837	0.527179	0.130024	0.46179	0.310186	0.616558	0.345579	0.270458	0.414521	0.417056	0.430292	0.433599	1.06472	0.627485	0.342926	0.908573	0.142916	0.460224	0.314856	1.0189	0.748575	0.591874	0.165403	0.447275	0.305492	0	0.469759	0.774397	0.55903	0.93827	0.0332767	0.232374	0.854522	0.530086
