	chr14:54734524-54734673	chr14:54734674-54734823	chr14:54734824-54734973	chr14:54734974-54735123	chr14:54735124-54735273	chr14:54735274-54735423	chr14:54735424-54735573	chr14:54735574-54735723	chr14:54735724-54735873	chr14:54735874-54736023	chr14:54736024-54736173	chr14:54736174-54736323	chr14:54736324-54736473	chr14:54736474-54736623	chr14:54736624-54736773	chr14:54736774-54736923	chr14:54736924-54737073	chr14:54737074-54737223	chr14:54737224-54737373	chr14:54737374-54737523	chr14:54737524-54737673	chr14:54737674-54737823	chr14:54737824-54737973	chr14:54737974-54738123	chr14:54738124-54738273	chr14:54738274-54738423	chr14:54738424-54738573	chr14:54738574-54738723	chr14:54738724-54738873	chr14:54738874-54738923	chr14:54738924-54739023	chr14:54739024-54739143	chr14:54739144-54739173	chr14:54739174-54739323	chr14:54739324-54739473	chr14:54739474-54739553	chr14:54739554-54739623	chr14:54739624-54739673	chr14:54739674-54739773	chr14:54739774-54739787	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.495795	0.886354	1.56265	1.1926	1.78422	2.60802	2.58893	2.81021	2.84138	2.06645	0.902668	0.917498	0.807112	0.495246	0.929314	0.144235	1.02527	0.304957	0.0997456	0.954225	1.34805	3.38906	3.61111	4.27136	6.3751	3.10833	2.75203	0.954412	0.915904	0.891756	0.352466	0.0354445	0.508434	1.26487	0.12506	0	0	0.37175	0.549321	0.594588	0.44007
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.863458	0.502147	0.720443	0.552825	0.707371	2.52153	0.985454	0	0.906261	1.11867	1.03052	0	0	0.410944	0.484282	1.04249	0.51984	1.13213	0.64021	0.337972	0.0285507	0	0	0.16529	0.925906	0.890335	0.499291	0.634984	0.698954	0.664918	1.27113	1.01061	0.042162	0	0	0.133831	0.402494	0.529681	0.170925	0.37566	0.30431
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.322844	0.230689	0.0722384	0.21089	0.171	0.120515	0.891082	0.480502	0.291924	0.0624669	0	0.0799983	0.144075	0.267176	0.346193	0.676414	0.920729	0.141159	0.238042	0.199128	0.00950693	0.422223	0.563713	0.374708	0.429541	0.125022	0.276479	0.298263	0.0644119	0.408196	0.58502	0.315873	0.148518	0.238322	0.269859	0.285047	0.0503416	0	0	0	0.445724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	1.4699	1.96016	1.20859	0	0.0468665	2.68846	1.22705	0	0	0	0.553874	2.04647	0.0340848	0	0	0.487902	0.775226	0	0	0	0.894619	0.762403	0.894609	1.37773	0.902302	0.233145	0	0.366411	2.10047	0.524052	0	0.0798863	0.596733	1.06044	0.0681696	0	0	0	0	0	0.385417
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0.436512	0.879455	0.264031	0.63014	1.36716	0.501256	0	0	0	0	0.456244	1.05497	0.620934	0	0.723189	0.899449	0	0	0	0	0	1.97336	4.01957	1.20523	1.18601	1.66968	0.798201	1.01078	1.24251	0	0	0	0	0	0	0.242167	1.31573	1.39257	0.932628	0.55171	0.544012
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	1.47959	0.698302	1.23031	0.416583	0.388955	1.26656	2.29659	3.77587	2.59349	2.8585	1.44443	0.810513	1.44061	1.03472	1.79856	1.44825	0.769219	1.33045	1.87074	1.16222	0.988072	2.23503	5.47744	5.86857	5.73804	3.71419	2.11129	1.62637	2.36882	1.67648	0.93593	0.294659	0.884755	1.69638	1.03391	0.162102	0	0	0.0714256	0.238799	0.467721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.eaaac0a3-b084-49f5-8ed4-a37c494e32ee.fc.signal	0.521713	0.455058	0.116275	0.271816	0.40284	0.381716	0.510799	0.535735	0.194942	0.233167	0.622539	0.608573	0.558331	0.173625	0.296364	0.190639	0	0.10221	0.391364	0.360586	0.0704374	0.34278	0.514065	0.0598489	0	0	0.0732778	0.430482	0.556006	0.619626	0.543812	0.471425	0.323143	0.526013	0.808437	0.367514	0.216955	0.231659	0.280498	0.388801	0.468983
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.363897	0	0.280793	0.312415	0.938642	0.351682	0.694538	0.230233	0	0.245378	0.340243	0.82468	0.784635	0.494832	0.0540053	0	0	0.17077	0.842527	0.674304	0.66039	0.523734	0.431358	0.686947	0.36051	0.271842	0.212293	0.103902	0.0074316	0.350864	0.37945	0.110673	0	0.0240325	0.373126	0.132809	0	0	0.235261	0.30515	0.401515
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	0.6141	0.0861686	0.971462	0.703207	0	0	0.900507	1.85165	0.410556	0.550873	0.15566	0.654841	2.2732	1.44155	0.287159	0.65728	0.204904	1.1219	0.964878	1.13952	0.124305	0.0418933	0.572052	0.0423536	1.22566	1.8191	0.73583	1.28478	2.87935	1.44965	0.934385	0.0613272	0	0	0	0	0.213055	0.34692	0.294317	0.348037	0.336634
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.727264aa-cb25-4bb6-be50-7f5732e7e88a.fc.signal	0.752626	1.04776	1.33563	0.56122	0.594357	0.726215	0.759294	0.718683	1.05016	1.30886	1.49867	1.12287	1.09409	0.784258	0.474832	0.904308	1.03832	0.895463	0.945463	0.749729	0.374016	0.691861	0.641864	0.7333	0.627982	1.33631	0.830353	0.380539	0.907349	0.979702	0.801683	1.12287	1.37696	1.0103	0.829574	0.881436	1.06646	1.0914	1.09404	1.05676	0.330961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.050c9613-31d2-4cab-9d90-4397cf218171.fc.signal	0.630077	0	0.0466557	0.480809	0.439649	0.72241	0.26476	1.24328	1.30976	1.4123	1.54523	0.500051	1.32402	0.383006	0.672548	0.372802	0.669901	0.180064	0.699431	0.426742	0.40323	1.05459	1.02435	0.572986	0.833348	0.268701	0.149931	0.0855875	0.0584323	0.220446	0.219884	0.013982	0.53956	0.567867	1.06742	1.10904	0.572337	0.31811	0.189125	0	0.511965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2bbf1d92-dd54-451c-865f-3578546b9653.fc.signal	0.466452	0.29469	0.298972	0.135921	0	0.011878	0.671976	1.01496	1.15088	0.45304	0	0.230901	1.34701	1.2589	0.341624	0.0204093	0.291164	0.541683	0.274181	0.278586	0.37902	0.161989	0.26193	1.75131	1.52658	0.900488	0.54634	0.442495	0.471146	0.314873	0.455281	0.426168	0.608138	0.455664	0.119048	0	0.190007	0.517882	0.612376	0.463002	0.568966
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.0909241	0.0736139	0.423194	0.219283	0	0	0.248175	0.368724	0.0395679	0.462283	0.51301	0.254713	0.0198829	0	0.0595195	0.159601	0.126192	0.599501	0.385874	0.4169	0.267884	0.00254767	0.0084422	0.351036	0.465482	0.980774	0.830632	0.416411	0.697798	0.647491	0.507324	0.267838	0.242615	0.0527216	0.173286	0.315408	0.241676	0.214555	0.120771	0.108403	0.367893
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0.802781	0.516336	0.647092	0.252068	0.387031	0.829844	0.474267	1.20364	0.666205	0.707903	0.277081	1.30038	0.918122	0.468776	0.671236	0.205157	0.533371	1.9334	0.874453	1.95883	0.991393	0.68407	0.956255	1.36283	1.92555	2.28183	0.476644	0.794225	0.493521	0.403966	0.529197	1.25503	1.21454	0.93839	1.13215	0.729498	0.567661	0.933058	1.09183	0.3018	0.376059
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.fb1fbd8e-766e-4e8e-92ba-d9148c15ec81.fc.signal	0	0	0	0	0	0	0.0971901	0.587065	0.0193933	0	0	0.568138	0.828419	0.62734	0	0	0	0	0.126703	0.955276	0.0464728	0.430153	1.50715	0.302515	0	0.0826823	0.596541	0.0387867	0	0	0.107732	0.543232	0.499223	0.0400166	0	0	0	0	0	0	0.543307
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0.303798	0.310106	0.642401	0.509083	0.260359	0	0.173672	0.206296	0	0	0	0	0	0	0.445553	0.0110127	0.346428	0.975675	0.3349	0.612043	0.614193	0.596521	0	0.80234	1.04334	0.975213	1.02815	0.886024	1.02316	0.621105	0.667949	0.157429	0	0.765258	1.07464	0.0743344	0.675456	0.66075	0.0726825	0	0.358744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0.0159812	0.600461	1.89088	1.74163	0.622421	0.186064	0.700567	0.551292	0	0	0	0.318316	0.605993	0.458486	0.497219	0.9716	1.10902	0.95423	0.653505	0.746568	0.556169	0.0028252	0.0252904	0.845415	2.39895	1.81837	0.748381	1.23541	1.52665	1.42076	1.16416	0.345524	0	0	0	0.0248012	0.254395	0.510134	0.696017	0.584787	0.401114
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0	0	0	0.0151813	0.409745	0.627832	1.01226	1.32185	2.77405	4.52202	5.44657	8.53971	4.11825	3.22608	1.32208	1.00681	0.719823	1.31847	1.17478	1.86522	1.47834	2.81416	2.63819	4.62273	3.39449	2.12496	2.25141	0.879772	0.553569	0.815028	0.858585	0.340957	0.736717	0.798975	1.0835	1.03725	0.280534	0.182085	0.523622	0.647107	0.303571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.a99a5a16-aeda-4bbd-b32c-e69190f2f046.fc.signal	0	0	0.262422	0.404038	0.0245306	0.426479	0.0968105	0	0	0	0.0448883	0.877923	1.48804	0.350978	0.170129	0.862704	0.396481	0.338868	0.350789	0	0.149405	0.472283	0.107868	0	0.844219	1.21455	0.0971279	0.737041	0.402311	0	0	0	0	0.0666214	0.542945	0.59812	0.716884	0.907914	0.475445	0.171959	0.417704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.53f657c9-ccc3-46a9-8812-1aa30d387b18.fc.signal	0.112468	0.385447	0.376915	0.317605	0.273052	0.223125	0.909051	1.0797	0.728454	0.795432	0.374008	0.540758	0.84626	0.115328	1.50617	1.52197	1.22612	0.891603	0.344454	0.429612	0.0828861	0.637606	0.236368	0	0	0.181828	0.515365	0.174944	0.120081	0.367982	0.278339	0.28969	0.97323	1.66789	0.776591	0.484931	0.361243	0.71683	1.48661	1.54566	0.374168
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.e5b6a748-5a0b-4664-9385-4b3edaab31e2.fc.signal	1.18706	0.32545	0.213141	0.533775	0.675944	0.853938	0.531687	0.832361	1.00484	0.407416	1.80455	0.541339	0.493247	0.296685	0.0535552	0.778369	1.06468	2.11466	0.562177	1.09841	0.588126	1.06351	0.991207	1.13481	0.891849	0.064826	0	0.23568	0.53407	0.681103	0.389198	0.43785	0.973	0.469202	0.164327	0.863539	1.46877	1.93952	1.188	0.32433	0.319372
