	chr13:48692171-48692320	chr13:48692321-48692470	chr13:48692471-48692620	chr13:48692621-48692770	chr13:48692771-48692920	chr13:48692921-48693070	chr13:48693071-48693220	chr13:48693221-48693370	chr13:48693371-48693520	chr13:48693521-48693670	chr13:48693671-48693820	chr13:48693821-48693970	chr13:48693971-48694120	chr13:48694121-48694270	chr13:48694271-48694420	chr13:48694421-48694570	chr13:48694571-48694720	chr13:48694721-48694870	chr13:48694871-48695020	chr13:48695021-48695170	chr13:48695171-48695320	chr13:48695321-48695470	chr13:48695471-48695620	chr13:48695621-48695770	chr13:48695771-48695820	chr13:48695821-48695920	chr13:48695921-48696070	chr13:48696071-48696220	chr13:48696221-48696370	chr13:48696371-48696520	chr13:48696521-48696670	chr13:48696671-48696760	chr13:48696761-48696820	chr13:48696821-48696970	chr13:48696971-48697120	chr13:48697121-48697270	chr13:48697271-48697299	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	1.0629	0.935379	0.313067	1.6164	2.21784	0	0.253742	0.678741	0.646098	0.196296	0.609388	2.52519	0.62558	0.556955	0.691337	0.570996	0.251372	0.485408	0.333019	1.03149	1.02282	1.08349	0.144854	0.351052	1.76233	1.1199	0.874209	0.429354	0	0.445757	0.143022	0	0	0	0	0.264374	0.6501	0.45328
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	0.477011	0.189389	0.481666	0.690243	0.734437	1.31138	0.73401	0.840675	0.946363	0.0260776	0.401226	0.561661	0.258531	0	0.326776	1.01491	0.675401	0.0134521	0	0	0	0	0	0.320989	1.06245	1.31752	0.610584	0	0.57816	1.09977	1.53677	0.72006	0.475672	0.659887	1.03438	0.503232	0.60727	0.413462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.266248	0	0.0864374	0.178631	0.0932932	0.14567	0	0.0427898	0.575677	0.522554	0.52389	0.22939	0.0374872	0.666493	0.656236	0.283917	0.139896	0.828027	0.210503	0	0	0.0387792	0.25268	0.204342	0.472073	0.479777	0.1791	0.327512	0.235517	0.0249203	0.0099088	0.871259	1.71406	1.67741	0.389617	0.361766	0.556226	0.572398
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000101.3.7aca552f-d7f4-4773-8438-94768d4b35a1.fc.signal	0.695355	0.35851	0	0	0.845054	1.09557	0	0	2.40608	2.45735	1.11506	0.0417575	0.887062	0.950115	0.342489	0.550459	0	0.538618	1.02903	0.369715	0.426089	0.0737988	0	0.514026	0.934814	0.64399	0.257798	0.460521	0	0.308232	0.668089	0.0914782	0	0	0	0	0	0.474138
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.0156467	0	0	0	0	0	0	0	0	0	0.0233823	0.257016	0.455068	0.240366	0.00855673	0	0	0.0480849	0.372571	0.359051	0.524286	0.55026	0.361223	0.160281	0.07927	0.004215	0	0	0	0.0223828	0.177007	0.21699	0.15261	0.0366264	0	0	0	0.423077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.73d1e6ec-7a5c-4a36-af2c-6b95660100b5.fc.signal	0.567144	0	0	0	0	0	0.379966	0.51115	1.73157	1.05722	0.875122	0.701028	0.0437094	0.128027	0.452008	0.187339	0.414735	0.0769776	0.321997	0.604259	1.15977	0.0674626	0.0114735	1.20639	2.82346	2.12254	1.76057	1.6114	0.672347	0.384192	0	0	0	0	0	0	0	0.474286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.af2fffce-696b-421a-8732-73b351c68c67.fc.signal	0	0.264996	0.22083	0.0706656	0.733157	0.163871	0.684574	0.287079	1.09974	0.596243	0.24733	0.0441562	0.735789	0.701986	0.357527	0.0822243	0.371477	0.0108732	0	0	0	0	0.30121	0	0	0	0.348911	0.136915	0	0.0971652	1.23224	1.02318	0.574158	0.741991	0	0.0706656	0.66249	0.241379
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000718.3.9c867cb2-87c1-446d-a7eb-1986e48fd4c0.fc.signal	0	0	0.286894	0.648445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.547009	0.667501	0	0	0	0	0	0	0	0.629488	0.632549	0.488584	2.65155	1.44523	0.911097	1.42428	1.751	1.83478	2.75164	0.506608
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000267.2.65654490-e079-4444-b320-c6a352cd95fe.fc.signal	0	0.201876	0.229605	0	0	0	0	0	0.0772772	0.788777	0.0983643	0	0.213668	0.25379	0.144444	0.318229	0.42831	0.812435	0.703049	0.160471	0	0	0.256708	0.285095	0.315083	0.361114	0.531112	1.04298	0.622823	0.57311	0.0878769	0	0	0	0	0	0	0.708333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001905.1.0fc65df4-d665-45e5-b601-58323279be58.fc.signal	0	0	0	0	0	0	0	0	0	0	0.0352615	0.234333	0.174867	0.0518301	0	0	0	0	0.0800337	0.753307	1.47134	0.449613	0	0	0	0	0	0	0	0	0.613262	0.506096	0	0	0	0	0	0.416
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.84512a91-a776-4fd0-a1fe-d8e26565da5e.fc.signal	0	0.137811	0.246941	0.228424	0.303313	0	0.132947	0.652638	0.132928	0.168001	0.903131	0.888847	0.40686	0.485784	0.287613	0.249715	0.521698	0.318524	0.0372829	0.18091	0.486973	0.141378	0.441717	0.421215	0.166816	0.09731	0.0669053	0.235995	0.0441942	0	0	0	0	0	0.054399	0.439878	0.54384	0.583826
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001326.1.afd56aac-66b2-49ba-b108-0839492989bd.fc.signal	0	0	0	0	0	0	0	0.684357	0.183432	0	0	0.411604	0.235478	0	0	0	0	0	0.355715	0.463093	0	0.10995	0.629601	0.0523928	0.0303966	0.659093	0.435682	0	0	0	0	0	0	0	0	0	0	0.575221
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.c4a2d88f-1de5-4172-8460-f71aa0a40d72.fc.signal	1.17474	0.772342	0	0	0.824264	1.12282	0.220669	2.4014	1.60675	1.29335	0	0	0	0	0.0681483	0.845593	0.537602	0.990018	0.732786	0.147166	0.927651	0.110335	0	0.7334	2.12232	2.24888	1.88218	1.01897	0	0.162257	3.20931	3.05806	1.2012	0.641633	1.23339	2.674	2.04399	0.173273
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000774.3.22c5c812-e487-45a1-b100-255b7ac328af.fc.signal	0	0	0	0	0.222482	0.333724	0	0	0	0	0	0.907562	0.761179	0	0	0	0.0396459	0.123565	0.291794	0.769489	0.933895	0.301273	0.442861	0.353201	0	0	0	0.262454	0.383821	0.062875	0.210544	0.246347	0.211007	0.201883	0.0591595	0	0	0.565854
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001916.1.b312b64f-9e57-40a1-8990-36799deb53e5.fc.signal	0.53605	0.628921	0.08651	0.03587	0.595265	0.0168061	0	0	0.423673	1.29629	0.660528	0.655685	0.566077	0.273571	0.222016	0.512557	0.393761	1.5323	0.62808	1.0431	0.33388	0.0200811	0.480592	0.817254	0.660355	0.452673	0.93067	0.25322	0.526808	0.332197	0.267745	0	0.279599	1.11427	0.618324	0.11816	0	0.4
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.7cb1b260-ca75-46bb-8f6a-650a6447c78b.fc.signal	0.794326	0.888448	1.46696	0.957623	0.373027	0.00276767	1.18187	0.659045	1.23163	0.787056	0.870897	0.265769	0.384348	0.254081	0.530233	0.233288	0.477551	0.43251	0.292339	0.265376	0.991197	0.195979	0.262239	0.441733	0.39637	0.652868	0.666336	1.29719	0.430587	1.24419	1.82708	1.44685	0.750282	0.583411	1.16956	1.86734	0.921586	0.628975
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.ccd0be12-ccb0-4c4e-b1e2-a054444b344c.fc.signal	0.490575	0.752983	0.706507	1.29595	0.912415	1.22938	0.585386	0.676217	0.472356	3.88587	4.17457	3.38202	3.78429	6.85917	5.25832	3.68506	1.83426	2.2355	2.10068	0.982328	1.37674	0.524843	0.261442	0.922671	1.27787	1.35271	1.00542	1.65283	1.04766	0.882139	1.8087	1.4938	0.610613	0.68029	0.536975	0.242192	0.30274	0.299233
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000866.3.2a076e8e-9a2f-43b5-99c3-eddd13655e6b.fc.signal	0.47428	0.564838	0.522732	0.307101	1.04718	0.609381	0.80282	0.43162	0.441269	0.475553	0.121926	1.03415	0.314897	0.5899	1.61013	0.355963	0.0783075	0.772986	0.588139	0.304856	0.489875	2.62531	0.392506	2.12081	2.83814	1.54246	0.903981	1.65438	1.70649	2.55951	1.90341	1.05748	0.695389	0.969076	1.30908	0.834926	0.979492	0.536585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.55c580e9-33d1-47be-8555-14db2907a656.fc.signal	0	0	0.5021	0.818489	1.03437	0	0	0	0	0	1.03206	0.193047	0.162093	0.803897	0.0876916	0	0.645963	0.57914	0	0	0	0.30442	0.920683	0.439778	0.62343	0.461342	2.81533	0.586578	0	1.13887	1.35562	0.931728	0.988724	0.425017	0.933518	0.0890984	0.726329	0.329787
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001306.1.a528efe1-46b5-4ffc-a74a-e5703dc0c548.fc.signal	0	0	0	0	0.359227	0.15519	0.0970642	0.536608	0.277824	0	0	0	0.040681	0.385214	0.0936412	0	0	0.199662	0.401091	0.394775	0.252656	0	0	0	0	0.449042	0.344244	0	0	0	0	0	0	0	0	0	0	0.46124
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.9ff516be-9731-44c0-b5ad-335ebcc58a4b.fc.signal	0	0.456327	0.246973	0	0	0	0	0.147064	0.350052	0.0308173	0.312477	0.337615	0.772638	0.257097	0	0	0	0.248267	0.360023	0	0	0	0	0.0431991	0.330781	0.497709	0.0908327	0	0	0	0	0	0.197397	0.509077	0.139217	0	0	0.373377
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.403942ee-0111-4576-82c4-6577b9ba6ea1.fc.signal	0.303454	0.400617	0.861353	0.122618	0	0	0	0.776669	0.582097	0	0	0	0	0.187271	1.41231	1.13201	0	0	0.471779	0.26169	0	0	0	0.124014	0.349335	0.277531	0	0.098369	0.390942	0.235069	0.322425	0.63312	0.348216	0.63312	0.0970784	0.63312	0.261981	0.412944
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.e316ad9c-1f84-480c-89f4-3d52adaa02fd.fc.signal	1.89288	0.856377	0.676318	0.272474	0.53035	0	1.76637	1.80529	0.603334	0.909912	0.724974	0.0291936	0	0	0.0462294	0.898048	1.14541	0.838009	2.28331	0.992472	1.112	4.57402	1.92208	1.88313	3.50357	2.72984	0.91481	0.666587	1.62036	2.98287	2.38437	3.26836	0.790675	1.40418	1.49718	0.741345	2.17329	0.373333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.bf75e79c-02a8-4739-8192-e972df4d98cd.fc.signal	0	1.74359	1.96674	0.190352	0	0	1.88523	0.939824	1.06979	0	0	0	0	0	0	1.63338	2.72231	0	0	0	0	0	0.955909	0.459166	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564583
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.ee5a3664-07e5-4d43-88be-221375bd110b.fc.signal	0.0455504	0	0	0	0	0	0	0	0	0	0	0.318862	0.67609	0.198998	0	0	0	0	0	0	0	0	0	0.128278	0.54487	0.773938	0.147477	0.0125512	0.47067	0.0972718	0	0	0	0	0	0	0	0.441441
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000070.3.5050d4b5-87ba-43fc-a1ee-5886ad0c0413.fc.signal	0.484674	0.447671	0.542571	0.255501	0.875177	0.845748	1.39058	0.946107	0.258721	0.288164	0.640475	0.793391	0.704907	0.167381	1.92515	2.28542	1.18382	1.73095	0.89619	0.202862	0.310963	0	1.11881	2.58167	1.21813	0.308047	0.612542	0.277554	0.722513	0.282821	0.473515	0.495685	0	0	0	0	0	0.495387
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000828.1.3dc2375f-9530-437e-9fe7-54e01b6a99a6.fc.signal	0	0.347873	0.44849	0.128123	0.240358	0.0785347	0.112579	0.47602	0.695395	0.424804	0.875138	0.768446	0.265512	1.14953	0.403823	0.922707	0.33539	0.664139	1.13662	1.15715	1.37214	0.375736	0.180801	0.431316	1.30052	1.21474	0.740413	0.567588	1.1373	0.272129	0.60629	1.37826	0.819865	0.144307	0.523452	0.294453	0.585656	0.5
