	chr1:203046418-203046467	chr1:203046468-203046567	chr1:203046568-203046717	chr1:203046718-203046867	chr1:203046868-203047017	chr1:203047018-203047167	chr1:203047168-203047317	chr1:203047318-203047467	chr1:203047468-203047497	chr1:203047498-203047617	chr1:203047618-203047767	chr1:203047768-203047917	chr1:203047918-203048067	chr1:203048068-203048217	chr1:203048218-203048367	chr1:203048368-203048517	chr1:203048518-203048667	chr1:203048668-203048817	chr1:203048818-203048877	chr1:203048878-203048967	chr1:203048968-203049117	chr1:203049118-203049167	chr1:203049168-203049267	chr1:203049268-203049327	chr1:203049328-203049417	chr1:203049418-203049567	chr1:203049568-203049717	chr1:203049718-203049867	chr1:203049868-203050017	chr1:203050018-203050167	chr1:203050168-203050317	chr1:203050318-203050467	chr1:203050468-203050617	chr1:203050618-203050767	chr1:203050768-203050887	chr1:203050888-203050917	chr1:203050918-203051067	chr1:203051068-203051217	chr1:203051218-203051367	chr1:203051368-203051480	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	1.3276	1.82734	0.579884	0.417104	0.696894	1.49293	1.26147	0.543831	0.605768	0.620831	0.281863	0.846727	0.662262	0.732449	0.175522	0.51887	0.0712264	0	0	0.584976	0.727443	0.76296	0.2535	0.147684	0.378274	0.100484	0.363763	0	0.163456	0.577124	1.59553	0.687727	0.0853609	0	0.130362	0.76296	1.89983	0.737569	0.913114	1.21479	0.504202
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0	0	0.383101	0.175586	1.22904	2.32541	0.918638	1.0437	0	0	0	1.94991	1.8847	0.675612	1.18193	0.969869	0	0.626094	0.521745	0	0.0185509	1.66967	2.08714	1.32991	0	0	0	0	0	0.490616	0.399579	0.141499	0	0	0.403523	0.662805	0.314188	0	0.407387	1.28165	0.298422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0.241547	0.240726	0.0416589	0.533912	0.53329	0.541386	0.301123	0.271097	0.395865	0.391467	0.144821	0.658516	0.377534	0	0.413521	0.300775	0.0860768	0.383198	0.54375	0.517953	0.327442	0.206845	0	0	0	0	0	0	0	0.270728	0.73825	0.33119	0.336764	0.308803	0	0	0	0.143717	0.381897	0.638527	0.484456
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.831743	0.855026	1.15176	1.16231	1.1321	1.48118	1.28955	1.54313	0.53543	0.355557	0.488096	0.997708	0.855542	0.0827305	0.360478	0.810904	0.912096	0.173308	0.158106	0.400544	0.556608	0.35669	0.385146	0.768534	1.21861	0.972763	0.0695667	1.21312	1.22275	0.322189	0.343636	0.274508	0.716037	0.979129	1.15431	0.771698	0.693802	0.450156	0.524367	0.631911	0.282051
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	1.34801	2.32628	1.38368	0.790391	1.132	0.989092	0.665788	0.590926	0.59754	0.442963	0.980872	0.669281	1.0952	1.47407	1.00553	0.641129	0.227409	0.934295	0.979502	1.11619	0.686828	0.450225	0.594568	0.573959	0.26231	0.511344	0.661921	0.832919	1.14254	2.09412	1.05624	0.4144	0.861448	0.15536	0.0827398	0.585154	0.551274	0.322217	0.323341	0.174503	0.363105
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	2.43561	0.246053	0.436438	0.953724	0.259412	0.871471	0.49611	1.63985	0.323049	0	0.399102	1.16108	0.683493	0.880025	0.887688	0.767249	1.79753	0.206156	0	0	0	0	0.174262	0.693284	0.33771	0.236606	0.327722	0	0.421409	0.0352396	0.233465	0.430892	0	0	0	0	0.827716	1.41997	1.28478	0.0578302	0.254078
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.4b84d196-177c-48b4-a7a5-bffad11f4762.fc.signal	0.2138	0.117593	0.4277	0.277992	0.457613	0.909489	0.483253	0.0741173	0	0	0.113918	0.19954	0.0242307	0	0	0	0.008552	0.2138	0.352835	0.34214	0.200972	0	0	0	0	0	0.047046	0.4277	0.496086	0.366382	0.203823	0.206385	0.179843	0.317485	0.268159	0.15836	0.154868	0.0969844	0.151334	0.126879	0.3125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.7114bd47-4fa8-4cc2-a314-a8f63b9a798b.fc.signal	0	0.656158	0.376942	0.316445	0.469227	0	0.586388	0.945258	0.429265	0.278861	0.399856	0	0	0	0.595661	0.218719	0	1.15409	1.36118	0.783356	0.438885	0.86557	1.63972	1.39608	0.488628	1.11221	0.600314	0.652643	0.0224691	0	0	0.504724	0.209412	0.723146	0.887502	0	0	0	0	0.681647	0.392747
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.d0662727-3cb8-42a6-9eb8-875cfded9c1e.fc.signal	0	0	0	0.339478	0.284973	0	0	0	0.0907543	0.38616	0.462612	0.0674742	0	0	0.226417	0.265457	0.585559	0.163957	0	0	0	0	0	0	0	0.00780747	0.458689	0.324536	0.328666	0.263705	0.176315	0	0	0.115602	0.343754	0.41726	0.497645	0.30346	0.120142	0	0.449561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.74e68fe6-66c5-49bf-a809-80390106feb5.fc.signal	0.547781	0.336311	0.0694311	0.332961	0.438408	0.428385	0.033628	0.357211	0.13241	1.30917	0.883134	0.948985	0.492062	1.17241	0.594252	0	0.592502	0.300806	0.364809	0.390315	0.00176547	0	0.113873	0.26482	0.201814	0	0.282634	0.0591411	0.828891	0.974346	1.21374	0.476486	0.399008	0	0	0.0441367	0.475642	1.34117	0.758051	0.127683	0.313677
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.47bafce5-cf92-4589-82d6-1f8a597d67d2.fc.signal	0.0996112	0.0970894	0.0645451	0.00840753	0.125596	0.200596	0.204065	0.10647	0.223023	0.19427	0.0650152	0.222032	0.266299	0.216788	0.145668	0.120834	0.00206893	0.0632934	0.111541	0.113818	0.201888	0.359507	0.300735	0.193672	0.140487	0.111155	0.0711979	0.205205	0.334063	0.529325	0.405158	0.281058	0.284548	0.21978	0.0536028	0.043536	0.145823	0.230581	0.343512	0.308167	0.482517
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.b0b3e62c-a424-40a0-81dc-b67047b2608e.fc.signal	0.533065	0.108493	0.262416	1.03932	0.911199	2.2894	2.19682	0.333002	0.059822	0.658525	1.16125	1.34862	0.805815	1.73612	1.08125	0.824407	0.458703	0.138458	0	0.0551076	0.30998	0.210786	0.280586	0.234499	0.0946562	0.145088	0.247259	0.219023	1.01594	1.30301	0.431619	0.702357	0.536398	0.359011	0.332662	0.160529	0.867836	0.663834	1.19542	1.08304	0.514768
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.9a67dbab-2305-42d6-a0ec-7cb7b956e3e2.fc.signal	0.659724	0.850036	1.28494	1.08566	0.807502	0.972351	0.33629	1.51969	1.13934	0.332694	0.103306	0.656025	0.31829	0.273027	0.55187	0.650384	0	0	0.103717	0.311296	0.0830331	0.206257	0.307587	0.0722517	0.0102247	0.298074	0	0.759303	1.00967	1.42679	0.911834	0.570289	0.811781	0.869192	0.551213	0.278365	0.13259	0.610515	0.306736	0.496242	0.539568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.280608e3-f2db-495d-8512-5761688a7d39.fc.signal	0	0.139452	0.260109	0.119377	0.124321	0.440492	0.46229	0.417217	1.09698	0.887379	0.508491	0.414899	0.371753	0.460068	0.447982	0.355743	0.163255	0.267703	0	0	0.223679	0.231323	0.0423746	0	0	0	0	0.345332	0.729209	0.588455	0.569556	0.241874	0	0.0421782	0.482793	0.248795	0.00830547	0.164579	0.779984	0.153848	0.45283
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.7418f6bc-6e40-4cd9-9c59-6013c4a60b00.fc.signal	1.44296	1.77966	1.48706	0.65842	0.486294	0.755033	0.759386	0.917742	0.820083	0.617824	0.368745	0.275758	0.228162	1.19431	1.1024	0.753562	0.777628	0.0821831	0.40085	0.835064	0.761485	0.942747	1.22951	0.871813	0.259167	0.0977331	0.705446	0.665369	1.17442	0.607254	0.030067	0.605254	1.39084	1.52036	0.917726	0.60121	0.41102	0.927501	0.49703	1.4286	0.365798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.f60db18a-9bf4-4a85-95cc-68f3cffdac0c.fc.signal	8.94467	0	0	0	8.01492	0	0	4.48843	7.13891	1.08771	0	0	0	0	0	0	0	0	0	0	0	0.288532	7.74239	6.57219	0.213727	0	0	8.01494	0	0	0	0	0	0.246841	6.71848	0.877653	0	0	0	0	0.333333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.c5ef21e4-195e-4160-bc6c-4a5cf2e91a44.fc.signal	0.211581	0.365777	0.281877	0.902155	0.294374	0.738548	0.631658	0.411812	0.468221	0.602294	0.506953	0.456976	0.278729	1.64196	0.770406	1.01287	0.926907	0.310948	0	0	0.937937	1.99757	0.642204	1.36332	1.30451	0.00980547	0	0	0.448068	0.0219538	0.723411	0.260679	0.342411	0.429435	0.628173	0	0.480681	1.80585	2.19296	0.184019	0.233924
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.34f373d0-ec85-43e8-be9c-456d096f409b.fc.signal	2.37556	1.26529	0.107009	0.556351	0.394553	0.422964	0.721137	0.35907	0.765263	0.971825	1.00895	0.777533	0.676654	0.0178028	0.694989	0.19794	0.63592	0.460607	0	0	0.184733	0.73427	0.333858	0	0	0	0.499701	0.324948	0.294041	0.289712	0.0992235	0	0	0	0	0	0.0593427	0.673642	0.765627	1.16006	0.42069
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.221dc4c8-df92-4d92-a47c-49ab8394aec7.fc.signal	0.871414	0.87561	0.94564	1.5232	2.19939	2.13649	3.04297	2.5846	0.879781	1.01605	0.877351	0.931159	0.4779	0.334714	0.196439	0.22666	0.0166217	0	0	0	0.272563	0.45333	0.264853	0	0	0	0.0559095	0.532647	0.522885	0.205359	0.151107	0.0936879	0.764565	0.548278	0.224771	0	0.0453329	0.633147	0.273506	0.182532	0.202532
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.f0f49cb4-faa4-493d-95f6-28ba67fd8f5a.fc.signal	0.0248088	0.0312576	0.543492	0.720631	0.926331	1.03957	1.14407	0.302299	0.65126	0.992641	0.722343	0.385217	0.315967	1.02942	0.31838	1.39357	1.9849	1.30671	0.785652	1.03879	0.999349	0.486999	0	0.349753	0.598245	0.690529	1.14547	1.21578	1.00071	0.975882	0.973581	0.527484	0.67404	0.861741	0.506885	0.62022	0.789788	0.541674	1.15092	0.11527	0.294993
